"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Egypt, Arab Rep.","EGY","Population ages 15-64, female","SP.POP.1564.FE.IN","7333912","7513451","7717505","7936000","8151331","8359260","8567792","8783383","9007235","9235630","9466440","9694683","9921757","10153987","10390891","10633224","10880392","11141171","11418493","11705303","12003295","12310001","12625457","12955024","13294404","13639168","13989083","14347746","14720705","15107907","15511878","15924072","16347056","16793880","17269256","17766178","18279103","18814771","19373709","19951788","20549603","21167930","21812288","22473077","23130020","23772575","24396188","25016790","25631134","26226076","26808579","27406642","27995873","28601572","29224450","29803029","30385481","30985794","31578527","32164467","32760533","33362920","33969075","34593090",
"Euro area","EMU","Population ages 15-64, female","SP.POP.1564.FE.IN","90763063","91026908","91445344","91946375","92408848","92819314","93173032","93449128","93751593","94110355","94386392","94702825","95176304","95677763","96178842","96713677","97284194","97846357","98460761","99182675","100085946","101195118","102334149","103390564","104251186","104757042","105084238","105406520","105737312","106139596","106550242","107042722","107469256","107833049","108110551","108326844","108551063","108793196","109003933","109210801","109410238","109600841","109979215","110455495","110896146","111220693","111529491","112010668","112439275","112584116","112668163","112175854","112000361","111901095","111774275","111639474","111527557","111326910","111188864","110936085","110734305","110404482","110487176","110709570",
"Eritrea","ERI","Population ages 15-64, female","SP.POP.1564.FE.IN","275938","283259","290803","298197","305592","312584","319037","325735","332730","340054","347775","355955","364612","373701","383201","393123","403453","414264","425510","437149","449199","461623","474437","487622","500943","514093","527303","540389","553389","566049","577392","546988","513856","531349","548591","588575","623474","622841","626911","636722","646965","668377","696352","732673","769777","788065","797342","806076","830062","853949","872201","890827","904627","917553","922993","924637","931284","941942","961275","984033","1009468","1038281","1066307","1093929",
"Spain","ESP","Population ages 15-64, female","SP.POP.1564.FE.IN","10102037","10159516","10215825","10287706","10369308","10424739","10466723","10548423","10643868","10708038","10786689","10882975","10979152","11083670","11193310","11303797","11410843","11518770","11633725","11761230","11890444","12022510","12153472","12271421","12383446","12488242","12584251","12674540","12760546","12846934","12935108","13045417","13178705","13308524","13427172","13529373","13617486","13694069","13755229","13809415","13859581","13924481","14094688","14350346","14616765","14852073","15080324","15355001","15564365","15641699","15646725","15640470","15598530","15478507","15359320","15302687","15288894","15304144","15366620","15488653","15581289","15607837","15705706","15858446",
"Estonia","EST","Population ages 15-64, female","SP.POP.1564.FE.IN","451126","452283","455771","459951","464466","468231","470855","472499","474281","476723","480258","484637","488349","491723","494864","497642","500253","502675","504692","506440","509114","513270","518135","522439","526249","530546","534340","537040","538251","537948","536293","532645","523482","510682","499773","491035","484147","479101","475985","480895","486088","484014","481520","478951","476477","473599","469371","465432","462978","460487","457424","453183","447745","441971","436358","432449","428466","424856","422704","420700","418282","416736","420785","424466",
"Ethiopia","ETH","Population ages 15-64, female","SP.POP.1564.FE.IN","5961719","6121624","6288658","6456198","6621567","6789365","6956765","7125049","7297294","7470027","7643281","7811087","7975720","8151558","8340297","8528559","8721204","8865262","8995920","9109518","9139200","9348872","9702484","9989695","10290211","10602762","10912907","11250871","11625820","12006928","12391197","12860263","13335079","13748219","14173735","14618146","15065403","15493801","15915855","16362473","16829316","17321986","17861153","18433017","19024459","19636297","20285084","20975052","21695553","22454521","23267925","24136229","25045503","25976558","26934631","27916026","28930904","29978378","31021596","32064929","33133624","34220347","35314489","36417404",
"European Union","EUU","Population ages 15-64, female","SP.POP.1564.FE.IN","119495256","119932885","120619361","121440753","122244592","122954285","123625400","124294172","124957594","125641241","126193681","126738222","127433338","128109275","128740090","129372561","130008334","130609708","131257684","132013085","133004783","134282943","135687327","137078892","138195597","138840667","139268133","139681079","140097798","140556717","141027679","141578968","142081877","142582361","143005677","143350509","143677240","144015927","144333990","144659202","144824832","144972403","145278654","145799698","146289457","146640954","146960287","147375130","147703576","147760865","147685201","147036330","146640149","146306040","145928761","145531762","145143536","144663220","144241978","143713837","143231521","142561901","142379392","142689822",
"Fragile and conflict affected situations","FCS","Population ages 15-64, female","SP.POP.1564.FE.IN","71835005","73082614","74422037","75784497","77213073","78666542","80149905","81700248","83275544","84891458","86575509","88278948","89967011","91732243","93616215","95572442","97646409","99736007","101849995","104073004","106199539","108253317","110510065","112907275","115399216","117985274","120557225","123145120","125746527","128509387","131773179","134700635","138096820","141773720","145904237","150040320","153546312","157025760","160829511","164915765","169004063","173123737","177552890","182126172","186701058","191459306","196362387","201226055","206259961","211580708","217028026","222449742","227919765","233441147","238861286","244322615","250038838","255947590","261977743","268361633","275190967","282194716","287449921","295068090",
"Finland","FIN","Population ages 15-64, female","SP.POP.1564.FE.IN","1433218","1451831","1473112","1494109","1510450","1522235","1533437","1546765","1558984","1562001","1561007","1569363","1583126","1594487","1603743","1610374","1614232","1615965","1618582","1622836","1628169","1636164","1645602","1654245","1662620","1666995","1666718","1665618","1663134","1662399","1665268","1670754","1677079","1681845","1684982","1687261","1690452","1695450","1702493","1709286","1713727","1717360","1720376","1722957","1725504","1730650","1734586","1740245","1748975","1754322","1755116","1749724","1741875","1733168","1724427","1715839","1707950","1699735","1691241","1684584","1679585","1677686","1678325","1684140",
"Fiji","FJI","Population ages 15-64, female","SP.POP.1564.FE.IN","96519","99884","103513","107363","111394","115354","119198","123055","126904","130873","135033","139342","143795","148349","152949","157598","162430","167545","172953","178484","183914","189243","194458","199607","204786","209791","213856","217089","219923","222386","224896","226669","227978","229710","231508","233458","236470","240790","245602","250432","255005","259228","263185","266958","270553","274027","277371","280349","282976","285328","287366","289153","290632","291796","292760","293727","294697","295492","296116","296606","297812","299849","302282","305106",
"France","FRA","Population ages 15-64, female","SP.POP.1564.FE.IN","14586527","14693635","14856974","15034940","15217837","15397661","15563268","15714929","15858967","15996283","16130637","16261717","16390308","16513204","16632893","16753074","16880947","17009614","17137258","17275758","17461479","17711482","17973382","18218327","18446178","18607447","18717800","18842202","18964578","19068385","19144313","19276875","19341245","19407340","19469306","19533536","19600802","19669657","19732974","19819378","19942768","20082561","20232460","20388585","20547289","20714643","20885407","21029323","21130373","21201359","21266713","21284550","21249263","21217353","21178522","21131001","21086208","21054498","21043474","21037065","21029884","21040887","21056374","21070435",
"Faroe Islands","FRO","Population ages 15-64, female","SP.POP.1564.FE.IN","9500","9632","9751","9870","9994","10121","10244","10360","10471","10571","10705","10875","11033","11179","11320","11458","11600","11760","11961","12192","12414","12644","12890","13120","13337","13521","13692","13859","14000","14148","14096","13820","13502","13160","12826","12716","12835","12948","13033","13118","13276","13496","13714","13928","14162","14324","14399","14445","14422","14366","14354","14374","14382","14339","14251","14303","14466","14637","14839","15022","15195","15300","15367","15430",
"Micronesia, Fed. Sts.","FSM","Population ages 15-64, female","SP.POP.1564.FE.IN","10896","11228","11566","11876","12161","12500","12892","13276","13654","14048","14461","14828","15151","15493","15859","16279","16743","17227","17751","18316","18900","19508","20141","20802","21496","22222","22975","23751","24393","24897","25428","25993","26681","27495","28316","29010","29587","30148","30683","31175","31592","31894","32075","32173","32235","32278","32304","32334","32345","32310","32496","32819","33092","33430","33733","33993","34225","34437","34666","34870","35193","35640","36054","36473",
"Gabon","GAB","Population ages 15-64, female","SP.POP.1564.FE.IN","159325","160135","161045","161986","162992","164205","165585","167045","168599","170831","173593","176154","178581","181053","183710","186594","189716","193084","196688","200493","204495","208720","213155","217814","222727","227919","233421","239240","245353","251744","258430","265443","272809","280565","288720","297213","306104","315447","325216","335429","346160","357448","369288","381754","394873","408676","423275","438652","454738","471438","488736","506635","525111","544005","562645","580435","597170","613077","628691","644373","660335","676764","693560","710746",
"United Kingdom","GBR","Population ages 15-64, female","SP.POP.1564.FE.IN","17347616","17431364","17559220","17660413","17703495","17714811","17703486","17688017","17671015","17651195","17628965","17617650","17619392","17628825","17638866","17661262","17710478","17776848","17853465","17945312","18043440","18137694","18241770","18369025","18483315","18550348","18596619","18633289","18657150","18682535","18704737","18719418","18728358","18747794","18793495","18859896","18930927","19002115","19089267","19196494","19316362","19444590","19584030","19732342","19892184","20076946","20273434","20455730","20605009","20721185","20826998","20903329","20924842","20941812","20992426","21063554","21131286","21185068","21234546","21286998","21321302","21275277","21488972","21641305",
"Georgia","GEO","Population ages 15-64, female","SP.POP.1564.FE.IN","1246352","1256939","1269784","1284594","1300322","1316471","1329611","1339179","1349414","1363021","1381002","1402403","1423995","1443690","1463202","1480925","1498082","1514442","1528541","1544046","1560314","1575779","1591840","1607878","1621841","1634702","1647783","1660337","1675457","1677424","1671277","1674762","1679568","1684595","1652371","1587782","1530710","1484199","1451752","1428784","1409198","1394671","1387378","1379326","1370031","1361960","1357096","1355792","1360199","1356482","1351042","1339514","1324441","1311537","1302052","1293998","1284105","1274079","1264210","1253561","1247414","1237028","1233121","1244017",
"Ghana","GHA","Population ages 15-64, female","SP.POP.1564.FE.IN","1752400","1788590","1820122","1855429","1895690","1940613","1989027","2040182","2093962","2150847","2212911","2277374","2346053","2423707","2507714","2595740","2685194","2785198","2897768","3013455","3128258","3239158","3352813","3475324","3568198","3627042","3687444","3755580","3837219","3931181","4033210","4137371","4249732","4373348","4505456","4647290","4794849","4952202","5121030","5291453","5462592","5646430","5842356","6039190","6236102","6433883","6632908","6835976","7041268","7245211","7441675","7633737","7830224","8030739","8235174","8444932","8664475","8890012","9111546","9331640","9561093","9794056","10022310","10252382",
"Gibraltar","GIB","Population ages 15-64, female","SP.POP.1564.FE.IN","7488","7532","7606","7703","7815","7923","8018","8118","8230","8338","8432","8502","8554","8609","8652","8709","8790","8855","8911","8979","9046","9099","9088","9014","8935","8863","8792","8715","8635","8557","8472","8396","8401","8459","8507","8556","8620","8694","8749","8798","8861","8937","9041","9162","9275","9394","9561","9760","9943","10097","10184","10257","10381","10430","10381","10329","10275","10234","10201","10184","10171","10122","10065","10024",
"Guinea","GIN","Population ages 15-64, female","SP.POP.1564.FE.IN","1009563","1027066","1044472","1061605","1077238","1094286","1114301","1134764","1155798","1176997","1197752","1217801","1237201","1256099","1274480","1292482","1310275","1328092","1346461","1366044","1387390","1410738","1436117","1463421","1492747","1524478","1558585","1594681","1632031","1669416","1722214","1786167","1837219","1887386","1938562","1987776","2039245","2074377","2107800","2152303","2191822","2217309","2252242","2308076","2363806","2417746","2476207","2543612","2616552","2691873","2769205","2849894","2933698","3019230","3108409","3200932","3294399","3389011","3485629","3586116","3690026","3795404","3903149","4014895",
"Gambia, The","GMB","Population ages 15-64, female","SP.POP.1564.FE.IN","114824","118292","121716","124942","127850","130738","133849","137165","140710","144418","148278","152301","156503","160881","165040","169027","173305","177879","182748","187947","193468","199251","205332","211801","218788","226284","234170","242474","251249","260528","270312","280602","291146","301300","310821","320220","329965","340130","350735","361857","373481","385593","398177","410731","423236","436242","449939","464280","479136","494411","509995","526087","543003","560771","579287","598225","617556","637376","657808","679058","701402","724795","748675","773133",
"Guinea-Bissau","GNB","Population ages 15-64, female","SP.POP.1564.FE.IN","166751","167245","167741","167758","163499","156398","152415","153434","157778","159657","161397","162856","163823","167443","174525","185033","195602","206135","216671","222845","224393","225678","226961","228351","229988","231961","234324","237089","240267","243895","247949","254403","263945","274500","284754","293932","302224","310224","318321","326701","335445","344574","353967","363539","373290","383099","393043","403473","414424","425894","437902","450396","463376","476753","490392","504318","518584","533295","548531","564199","580201","596489","613232","630466",
"Equatorial Guinea","GNQ","Population ages 15-64, female","SP.POP.1564.FE.IN","76437","77565","78782","80084","81655","83491","85409","87385","89333","90301","89742","88246","86224","83959","81652","79424","77244","75798","75464","76205","78465","82241","87203","93765","101148","107751","113363","118089","122331","126442","130559","134764","139136","143730","148302","152909","157878","163219","168932","175164","182446","190853","200068","210034","220679","231900","243586","255641","268006","280637","293478","306421","319377","332276","344956","357273","369116","380735","392622","405227","416865","428776","442730","457525",
"Greece","GRC","Population ages 15-64, female","SP.POP.1564.FE.IN","2797226","2815991","2830896","2840296","2848863","2857903","2872271","2887836","2898924","2903642","2906009","2914937","2929805","2938065","2942290","2960585","2995774","3024968","3055827","3087909","3116655","3148508","3176901","3207471","3237146","3265135","3291398","3316283","3340274","3368125","3412977","3461417","3493433","3518131","3540515","3563635","3584744","3604400","3624544","3636822","3647002","3657500","3659742","3657270","3655577","3654139","3656182","3663253","3670078","3671652","3663689","3642832","3610099","3574720","3543627","3514448","3492655","3478329","3465200","3454472","3437893","3386488","3333163","3305379",
"Grenada","GRD","Population ages 15-64, female","SP.POP.1564.FE.IN","24761","24833","24850","24854","24851","24836","24809","24774","24753","24765","24946","25312","25697","26030","26305","26514","26641","26687","26660","26566","26520","26843","27539","28298","28921","29245","29214","28893","28444","28054","27840","27994","28361","28640","28857","29085","29321","29570","29895","30269","30681","31190","31774","32466","33242","33979","34669","35303","35879","36399","36868","37317","37775","38217","38636","39040","39388","39679","39954","40212","40492","40780","41022","41231",
"Greenland","GRL","Population ages 15-64, female","SP.POP.1564.FE.IN","8625","8834","9050","9273","9427","9678","9919","10258","10643","11033","11422","11682","12085","12432","12769","13055","13405","13673","13952","14375","14859","15413","15845","16256","16593","16828","16940","17094","17238","17290","17277","17167","17038","16942","16978","17023","17018","17021","17038","17054","17154","17308","17510","17686","17854","17976","18038","18084","18110","18191","18483","18602","18694","18693","18723","18715","18749","18728","18633","18636","18615","18644","18570","18542",
"Guatemala","GTM","Population ages 15-64, female","SP.POP.1564.FE.IN","1024643","1053758","1085337","1119502","1155132","1191104","1227579","1264708","1302276","1339665","1376405","1411769","1445961","1479410","1514227","1550798","1587575","1625313","1665005","1707462","1753017","1801981","1854501","1907630","1961720","2019196","2079093","2140778","2204122","2269630","2337831","2407892","2479056","2551212","2623828","2697596","2772799","2849594","2929979","3013607","3100019","3187904","3278743","3372968","3472108","3574672","3679887","3787793","3898082","4010755","4125580","4242491","4358973","4475962","4592232","4706961","4822176","4937347","5051077","5164096","5280566","5401170","5523817","5645347",
"Guam","GUM","Population ages 15-64, female","SP.POP.1564.FE.IN","14551","15145","15800","16504","17226","17938","18639","19335","20042","20773","21611","22609","23697","24823","25967","27110","28230","29337","30457","31581","32621","33550","34464","35399","36354","37345","38357","39367","40332","41207","42030","42867","43717","44572","45468","46402","47339","48261","49176","50089","50759","51095","51326","51543","51775","52035","52309","52608","52912","53160","53298","53322","53280","53175","53014","52808","52557","52279","51980","51659","51673","52022","52317","52561",
"Guyana","GUY","Population ages 15-64, female","SP.POP.1564.FE.IN","142317","145627","149204","152830","156422","159822","162949","165824","168546","171189","173767","176726","180166","183814","187718","191890","196317","200881","205381","209519","212991","216147","219142","221632","223611","225076","226031","226510","226550","226175","225456","225487","226338","227157","227918","228446","228705","228715","228538","228241","227890","227587","227438","228028","229351","230811","232481","234266","235911","237364","238592","239530","241354","244249","247078","249743","252228","254513","262031","266680","266812","269094","269916","270947",
"High income","HIC","Population ages 15-64, female","SP.POP.1564.FE.IN","295088349","297419840","300862943","304667562","308367801","311860041","315350643","318944518","322333729","325856658","329473829","333606462","337186102","340785216","344358653","347884040","351351927","354708763","358096982","361647483","365284517","369122537","373036919","376883595","380336423","383303082","386024868","388617673","390919747","393261006","395471056","398039938","400560724","403061237","405607667","408261576","411095838","413965404","416930435","419896388","422615232","425196383","427782938","430306012","432739073","435160594","437843037","440768002","443740909","446267370","448447966","449255001","449554058","449557242","449562496","449551921","449424052","449125583","449075707","448824270","448580258","446744538","446638637","447676542",
"Hong Kong SAR, China","HKG","Population ages 15-64, female","SP.POP.1564.FE.IN","839680","843131","874047","903954","928501","957569","972374","1005948","1039029","1070638","1115499","1157480","1194499","1243771","1299654","1340701","1373172","1408497","1450560","1547909","1602000","1651835","1691533","1731086","1761067","1791364","1826002","1860070","1892308","1928396","1948927","1976521","2003497","2049155","2108270","2163319","2276143","2312607","2350797","2393696","2437148","2475614","2505127","2521392","2566650","2606484","2652298","2701215","2740715","2768692","2810522","2845033","2879719","2886231","2897931","2912310","2910086","2902279","2895344","2885485","2844682","2790291","2739141","2784288",
"Honduras","HND","Population ages 15-64, female","SP.POP.1564.FE.IN","520831","532604","545075","558666","573447","589516","606636","624500","643189","662725","683079","704296","726445","749145","771897","795325","819780","844894","870761","897608","925537","954473","984397","1015393","1047339","1080095","1113906","1149014","1186209","1225813","1267639","1311800","1357938","1405925","1455799","1507575","1561151","1616252","1671386","1728024","1787636","1848940","1911858","1976251","2042522","2110854","2181055","2253079","2326747","2401828","2477885","2554674","2632078","2710129","2789103","2868289","2946849","3024480","3100917","3176068","3249483","3320492","3389759","3459042",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 15-64, female","SP.POP.1564.FE.IN","44471661","45480373","46520381","47569832","48643230","49770415","50945352","52168059","53445324","54755475","56097586","57458589","58815730","60248791","61807247","63424654","65068990","66726170","68561431","70475830","72079876","73541863","75295679","77300489","79385143","81478753","83561005","85725689","87992008","90370172","92718104","95142846","98011748","101141282","104328701","107539168","110618407","113661043","116909493","120372231","123812916","127362483","131335124","135531468","139712023","144049414","148554889","152960238","157561302","162492058","167455548","172631331","178017259","183571309","189520925","195654717","202041650","208780890","215617222","222566528","229770283","237123377","244548108","252196370",
"Croatia","HRV","Population ages 15-64, female","SP.POP.1564.FE.IN","1430929","1436773","1445333","1455661","1465853","1475577","1484942","1494254","1504710","1515460","1524229","1530999","1535970","1539625","1543132","1547025","1551702","1556223","1560256","1563503","1568837","1581929","1600378","1616798","1626497","1630120","1632004","1634260","1636292","1637657","1638450","1604617","1562803","1571612","1591111","1576554","1549051","1538119","1534691","1526642","1511038","1452254","1450543","1449478","1448122","1447638","1445824","1443113","1440698","1438590","1437110","1432335","1424628","1415645","1402827","1383322","1365782","1340508","1318276","1300007","1284284","1222426","1207428","1200009",
"Haiti","HTI","Population ages 15-64, female","SP.POP.1564.FE.IN","1139984","1158935","1176967","1192840","1209241","1228260","1247966","1268272","1289345","1311142","1333776","1357270","1381286","1405842","1431049","1456717","1482791","1509259","1536170","1563480","1590754","1618039","1645601","1673401","1701584","1730388","1760000","1790310","1821336","1853645","1887716","1923975","1962675","2003563","2046487","2091610","2139223","2189199","2241037","2294759","2350684","2408485","2468021","2529554","2592465","2657270","2723118","2788507","2853735","2918718","2970134","3021146","3085728","3151208","3216281","3280459","3343658","3405207","3465677","3525810","3585744","3644589","3702748","3761500",
"Hungary","HUN","Population ages 15-64, female","SP.POP.1564.FE.IN","3405252","3412647","3422840","3438130","3455503","3472419","3489481","3505348","3524149","3553333","3584378","3606063","3615428","3615420","3609958","3600756","3589444","3573158","3554605","3535029","3525998","3536621","3556700","3581001","3592767","3586604","3575314","3563885","3555951","3528054","3511849","3528233","3542275","3552675","3559075","3561530","3561739","3560685","3556536","3552576","3551517","3552638","3549407","3543424","3539673","3534237","3529239","3521510","3510109","3496551","3482467","3467013","3436453","3408865","3376597","3343846","3308679","3276312","3247310","3214180","3176892","3144060","3144813","3140988",
"IBRD only","IBD","Population ages 15-64, female","SP.POP.1564.FE.IN","535487249","541027597","549102679","558581504","568763123","580658823","593857593","608124294","623041645","638345665","654630793","671089282","687642570","704212853","719401197","733963011","748739149","765659831","786393880","807846610","828671465","849888051","871201678","893408025","916484742","939598123","962586264","984899253","1006947315","1028211365","1048400748","1068407554","1088134842","1107528256","1127717841","1148943685","1171180515","1194672892","1218221781","1241397159","1264430504","1287756723","1311503586","1334974834","1358312287","1381788648","1403711785","1423604415","1443184875","1462228331","1480409837","1497947104","1514764779","1530950280","1545926085","1559599398","1572430100","1584040582","1594518452","1604639251","1614243090","1623429699","1629662465","1638063298",
"IDA & IBRD total","IBT","Population ages 15-64, female","SP.POP.1564.FE.IN","641064048","648958501","659442849","671370764","684064861","698616268","714607933","731796668","749781192","768242104","787689849","807259765","827034983","847088536","865983520","884440492","903208845","924253231","949433021","975584988","1001134314","1027136349","1053495468","1080836104","1109024249","1137444332","1165930572","1193909264","1221786021","1249031527","1275267088","1301473926","1327645479","1353844387","1381239937","1409913326","1439707295","1470883908","1502475286","1533976052","1565610960","1597795185","1630494327","1662958659","1695418249","1728225321","1759775529","1789430101","1818730756","1847774472","1876463446","1904690967","1931852661","1957976582","1983030592","2007289629","2031434688","2054964768","2077823874","2100765603","2123671678","2146474768","2166497133","2189097652",
"IDA total","IDA","Population ages 15-64, female","SP.POP.1564.FE.IN","105576799","107930904","110340170","112789260","115301738","117957445","120750340","123672374","126739547","129896439","133059056","136170483","139392413","142875683","146582323","150477481","154469696","158593400","163039141","167738378","172462849","177248298","182293790","187428079","192539507","197846209","203344308","209010011","214838706","220820162","226866340","233066372","239510637","246316131","253522096","260969641","268526780","276211016","284253505","292578893","301180456","310038462","318990741","327983825","337105962","346436673","356063744","365825686","375545881","385546141","396053609","406743863","417087882","427026302","437104507","447690231","459004588","470924186","483305422","496126352","509428588","523045069","536834668","551034354",
"IDA blend","IDB","Population ages 15-64, female","SP.POP.1564.FE.IN","31944595","32631102","33310853","34002381","34706371","35453015","36252725","37097568","37997380","38950857","39951878","40972842","42032737","43170182","44387288","45697363","47091353","48573574","50127878","51804625","53817867","56003956","58020627","59780888","61411347","63210415","65166669","67180700","69257132","71369545","73528152","75744865","77732134","79770702","82085285","84559473","87256156","90041622","92921484","95864622","99083840","102403872","105388233","108232356","111220625","114253907","117350364","120558374","123834471","127231316","130833245","134373680","137597616","140666231","143748440","146977080","150372260","153973735","157768888","161658488","165749249","170017127","174467732","179145851",
"Indonesia","IDN","Population ages 15-64, female","SP.POP.1564.FE.IN","25678983","26261182","26838300","27406186","27977279","28499377","28992990","29549751","30194224","30917406","31689451","32504596","33363631","34265131","35209315","36198017","37229805","38302312","39413247","40562304","41752826","42983685","44249699","45544644","46862676","48200355","49553252","50913126","52281354","53653175","55026016","56397839","57766406","59146441","60534020","61920917","63301664","64679151","66045039","67382581","68661131","69866288","71033122","72188493","73302325","74382714","75487326","76591412","77674984","78768308","79881808","81012376","82167448","83330803","84468991","85579832","86661886","87697281","88692221","89656442","90578114","91445940","92296081","93184462",
"IDA only","IDX","Population ages 15-64, female","SP.POP.1564.FE.IN","73632204","75299802","77029317","78786879","80595367","82504430","84497615","86574806","88742167","90945582","93107178","95197641","97359676","99705501","102195035","104780118","107378343","110019826","112911263","115933753","118644982","121244342","124273163","127647191","131128160","134635794","138177639","141829311","145581574","149450617","153338188","157321507","161778503","166545429","171436811","176410168","181270624","186169394","191332021","196714271","202096616","207634590","213602508","219751469","225885337","232182766","238713380","245267312","251711410","258314825","265220364","272370183","279490266","286360071","293356067","300713151","308632328","316950451","325536534","334467864","343679339","353027942","362366936","371888503",
"Isle of Man","IMN","Population ages 15-64, female","SP.POP.1564.FE.IN","16400","16210","16251","16340","16402","16452","16566","16763","16979","17186","17378","17549","17707","17875","18060","18269","18500","18743","19008","19299","19622","19857","19962","20043","20077","20061","20194","20552","21001","21450","21866","22166","22326","22462","22617","22789","23031","23380","23780","24177","24574","24937","25220","25492","25787","26089","26392","26662","26913","27176","27434","27512","27375","27180","26981","26752","26578","26525","26522","26526","26523","26566","26601","26602",
"India","IND","Population ages 15-64, female","SP.POP.1564.FE.IN","121010551","123162824","125347053","127558447","130029223","132791602","135649237","138647011","141826042","145156489","148626216","152175507","155804326","159553692","163375406","167283175","171269589","175438630","179840592","184394291","189104367","193917743","198827033","203899347","209098486","214387546","219787007","225315297","231025251","236922889","242944659","249015323","255131549","261319462","267645833","274136465","280773055","287558971","294469486","301513426","308668232","315952267","323305918","330680176","338151557","345614864","353034885","360479007","367890500","375280793","382761368","390310453","397829068","405280918","412483499","419436547","426461342","433446061","440078207","446395775","452534765","458164165","463285026","468590333",
"Not classified","INX","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Population ages 15-64, female","SP.POP.1564.FE.IN","810507","809725","815704","822737","824954","822294","822368","827052","832239","837716","843799","852927","867017","882809","898740","914557","929275","942987","958535","974139","988083","1002687","1016119","1028114","1039398","1046714","1053615","1060441","1063262","1066319","1074412","1088485","1104456","1120200","1137166","1156572","1178802","1202327","1224567","1246666","1270338","1297803","1326981","1353035","1379440","1411412","1454901","1503397","1535079","1545142","1542799","1537963","1534574","1534234","1541988","1554534","1569216","1584632","1603131","1624976","1641012","1655540","1686284","1731170",
"Iran, Islamic Rep.","IRN","Population ages 15-64, female","SP.POP.1564.FE.IN","5502242","5607354","5728715","5865272","6032475","6226738","6423224","6616550","6810611","7013554","7232051","7460952","7701489","7961073","8236994","8518174","8787777","9059777","9345072","9639476","9949482","10452536","10969741","11325107","11694456","12069283","12456910","12853020","13243762","13642132","14344570","15108962","15570063","15674799","15821613","16331459","16920842","17623870","18429143","19273891","20153590","21056592","21734761","22356098","23135502","23896223","24626617","25297682","25886576","26388499","26817720","27144948","27414206","27694742","28025116","28422328","28754822","29007005","29241447","29461625","29647369","29846153","30077886","30304827",
"Iraq","IRQ","Population ages 15-64, female","SP.POP.1564.FE.IN","2063302","2104789","2146239","2191808","2241190","2291130","2344680","2405403","2472330","2541644","2607508","2669474","2723432","2770367","2824361","2885161","2953271","3043561","3152358","3262712","3378925","3499416","3620257","3753075","3898992","4023825","4156106","4304390","4440147","4593682","4680979","4755369","4914980","5169628","5435064","5634005","5831196","6028558","6233875","6453647","6687209","6919001","7162034","7405997","7650337","7916150","8017042","7998079","8200773","8541303","8847899","9183409","9622146","10101157","10483060","10801019","11110281","11421477","11745458","12073694","12418674","12767037","13122028","13501971",
"Iceland","ISL","Population ages 15-64, female","SP.POP.1564.FE.IN","49440","50174","50998","51950","52970","53986","55097","56193","57229","58130","58825","59769","61080","62366","63628","64992","66120","67026","68013","69079","70129","71310","72617","73750","74735","75550","76288","77455","79049","80176","80808","81859","82898","83619","84397","85041","85692","86609","87827","89158","90577","91910","92874","93790","94874","96495","98556","100967","103435","104526","104629","104934","105413","106171","107090","107987","109045","110951","113471","115691","117353","118961","121532","124779",
"Israel","ISR","Population ages 15-64, female","SP.POP.1564.FE.IN","629571","652202","687176","716126","748371","777828","800407","838888","859370","882792","910965","936766","957062","992096","1016504","1034693","1052351","1070771","1089948","1116186","1143451","1168552","1193630","1218199","1236490","1261977","1287127","1313030","1338384","1365441","1413713","1507718","1567129","1615103","1662606","1712941","1762931","1811000","1857572","1910471","1965447","2015109","2057058","2094611","2132742","2172257","2213409","2254456","2294334","2346817","2383570","2418010","2449278","2482164","2518988","2556276","2591649","2628415","2669601","2712414","2752784","2794423","2846891","2904105",
"Italy","ITA","Population ages 15-64, female","SP.POP.1564.FE.IN","16986839","17071386","17188369","17313948","17426513","17514399","17578752","17622835","17656286","17680808","17700008","17716042","17754909","17819093","17886860","17969353","18059350","18149463","18245174","18359472","18488013","18642421","18832831","19035366","19221224","19323959","19368812","19416829","19463854","19516817","19566739","19659482","19717817","19689849","19651324","19587359","19517499","19462775","19407245","19344246","19279209","19217252","19166165","19180940","19231906","19232260","19215761","19287441","19412549","19487760","19543819","19533835","19492128","19621873","19710043","19616337","19518313","19430184","19343107","19075765","18942324","18799832","18677929","18552946",
